GeneID	TranscriptLength
Tb927.1.3910	2724
Tb927.10.6210	2036
Tb927.10.6570	3141
Tb927.10.7200	2621
Tb927.7.1560	2442
Tb11.v5.0354	NA
Tb11.v5.0355	NA
Tb11.v5.0477	NA
Tb11.v5.0809	NA
Tb11.02.2780	1980
Tb927.4.3310	3345
Tb927.2.2880	1519
Tb09.211.1220	1481
Tb927.2.5150	1515
Tb927.10.5180	4272
Tb927.4.2220	4116
Tb927.7.3630	3526
Tb927.4.880	2137
Tb11.v5.0239	NA
Tb927.10.4900	1648
Tb927.10.2690	2425
Tb927.8.5030	666
Tb927.5.440b	2935
Tb927.7.6850	3161
Tb927.5.440	2935
Tb927.7.6830	1431
Tb11.01.3240	2503
Tb927.7.7480	2451
Tb927.2.5280	3560
Tb927.8.7340	3410
Tb927.8.7350	2374
Tb927.5.640	6126
Tb927.8.5600	2107
Tb927.3.2140	3032
Tb927.1.1680	1118
Tb927.1.1630	584
Tb11.02.2600	1995
Tb927.2.3580	7491
Tb927.10.15570	1692
Tb927.10.4840	1046
Tb927.4.3580	905
Tb927.4.3600	366
Tb927.10.4660	570
Tb11.v5.0236	NA
Tb11.03.0670	2200
Tb927.2.5030	2431
Tb927.2.1810	3722
Tb09.211.0470	2627
Tb09.354.0190	468
Tb927.8.6170	2981
Tb927.6.4010	492
Tb927.7.2190	2473
Tb927.6.4500	1249
Tb927.7.4470	909
Tb927.2.4620	1405
Tb11.01.8130	930
Tb927.1.1140	1344
Tb927.1.1710	5996
Tb927.1.1310	1336
Tb927.1.840	911
Tb927.6.2680	626
Tb927.1.860	938
Tb11.01.6715	788
Tb927.8.6900	729
Tb09.211.3210	867
Tb927.7.3110	2470
Tb927.10.14090	1862
Tb927.5.470b	2268
Tb09.211.3870	3947
Tb927.10.15480	2080
Tb927.8.5570	2327
Tb10.v4.0046	1676
Tb11.v5.0221	NA
Tb11.v5.0679	NA
Tb11.02.4420	2866
Tb11.01.8510	2098
Tb11.42.0003	1976
Tb927.10.1060	2219
Tb11.01.5860	1816
Tb09.211.2570	2010
Tb927.8.3150	2471
Tb927.10.8190	1897
Tb11.02.0750	1879
Tb09.160.2910	1169
Tb11.01.3320	5851
Tb11.v5.0306	NA
Tb927.6.3960	2457
Tb11.02.3210	1048
Tb927.10.4300	2067
Tb927.7.3670	2206
Tb927.7.4820	445
Tb11.v5.0164	NA
Tb927.6.4420	2264
Tb09.211.0790	795
Tb927.1.3050	1947
Tb10_tRNA_Ala_1:tRNA	72
Tb11_tRNA_Ala_1	21
Tb927.7.6821	73
Tb927.7.6826	73
Tb927.7.7175	72
Tb10_tRNA_Arg_1:tRNA	73
Tb10_tRNA_Arg_2:tRNA	73
Tb10_tRNA_Asn_1:tRNA	73
Tb11_tRNA_Arg_1	159
Tb927.5.445	72
Tb927.8.2859	72
Tb927.8.2863	72
Tb927.8.5345	72
Tb927.8.2663	73
Tb927.7.6823	72
Tb927.7.6824	72
Tb927.8.3523	72
Tb927.8.3526	72
Tb927.2.2240	4117
Tb11_tRNA_Glu_1	123
Tb927.4.3292	72
Tb927.5.2765	72
Tb927.8.2852	72
Tb927.8.6566	72
Tb927.8.6568	72
Tb09_tRNA_Gly_1	71
Tb10_tRNA_Gly_1:tRNA	71
Tb11_tRNA_Gly_1	71
Tb927.7.1175	71
Tb927.8.2856	72
Tb11_tRNA_His_1	84
Tb11.01.1490	624
Tb927.8.2851	74
Tb927.8.6562	74
Tb927.8.6572	74
Tb927.3.4900	1438
Tb10_tRNA_Leu_1:tRNA	82
Tb927.3.4396	82
Tb927.4.3196	80
Tb927.8.2857	82
Tb927.8.6564	82
Tb10_tRNA_Lys_1:tRNA	72
Tb927.7.6845	73
Tb927.8.2854	73
Tb927.8.2862	73
Tb10_tRNA_Met_1:tRNA	72
Tb927.4.3199	73
Tb927.4.3294	73
Tb927.6.3510	1941
Tb11.v5.0635	NA
Tb09.211.0590	1682
Tb11_tRNA_Phe_1	165
Tb11_tRNA_Phe_2	165
Tb10_tRNA_Pro_1:tRNA	72
Tb10_tRNA_Pro_2:tRNA	72
Tb927.4.1195	72
Tb927.10.15650	1825
Tb11.v5.0465	NA
Tb927.10.6090	2356
Tb11.v5.0201	NA
Tb11.01.8410	2149
Tb927.10.3510	5875
Tb11.v5.0688	NA
Tb11.01.1080	2814
Tb09.160.1096	88
Tb927.4.4663	73
Tb09.160.1075	88
Tb927.3.4393	81
Tb927.3.4399	81
Tb927.4.3296	81
Tb927.7.6822	81
Tb927.7.6825	81
Tb10_tRNA_Thr_1:tRNA	72
Tb927.4.1216	72
Tb927.8.2858	72
Tb11.01.0620	1184
Tb927.8.2666	72
Tb927.4.1219	84
Tb927.4.3193	74
Tb927.4.3298	74
Tb927.4.4666	73
Tb927.8.2853	73
Tb927.8.7570	1598
Tb927.10.4870	2326
Tb11.v5.0899	NA
Tb927.7.6450	2220
Tb927.4.3110	1471
Tb11.v5.0960	NA
Tb11.01.6930	1108
Tb927.8.4180	1693
Tb927.10.11190	1461
Tb927.2.4710	3158
Tb927.6.2550	5206
Tb927.3.3670	2185
Tb927.10.6350	1403
Tb09.244.2800	1424
Tb11.v5.0271	NA
Tb927.7.6690	2761
Tb927.3.2500	1188
Tb927.5.660	1859
Tb927.7.180	1349
Tb09.v4.0053	852
Tb11.44.0012	327
Tb927.6.1330	2350
Tb927.6.1350	2308
Tb927.6.1370	2351
Tb927.6.1390	2351
Tb11.v5.0376	NA
Tb11.v5.0699	NA
Tb11.v5.0850	NA
Tb11.v5.0655	NA
Tb09.v4.0006	519
Tb09.244.2560	2812
Tb927.8.4840	3705
Tb927.10.1110	6305
Tb927.10.15400	5170
Tb927.3.3390	1807
Tb927.7.3000	4863
Tb927.3.4960	5138
Tb927.10.10390	1590
Tb927.2.4370	3377
Tb11.v5.0653	NA
Tb927.7.1120	809
Tb927.7.1130	816
Tb927.7.1140	1282
Tb927.3.3780	956
Tb927.3.3760	956
Tb927.3.4240	1279
Tb09.160.4280	1074
Tb09.160.4250	1281
Tb927.3.5090	1634
Tb927.3.5580	1541
Tb927.8.2240	1448
Tb927.10.12850	2057
Tb11.01.7825	558
Tb11.01.1240	932
Tb11.v5.0628	NA
Tb927.8.6200	4591
Tb09.211.1170	2785
Tb927.10.13870	1707
Tb927.5.3860	1906
Tb927.10.13950	790
Tb11.02.0020	2170
Tb11.22.0002	548
Tb927.3.5380	2027
Tb927.6.3570	2148
Tb927.1.1550	2470
Tb927.2.5250	1354
Tb11.v5.0901	NA
Tb11.02.4640	2956
Tb927.1.1540	2270
Tb927.6.4520	1337
Tb927.8.4580	2157
Tb927.4.3390	2428
Tb927.3.4350	2394
Tb927.7.7130	2809
Tb927.2.5750	1885
Tb927.7.3620	3241
Tb11.01.4510	1155
Tb927.3.3560	3568
Tb11.02.1690	2947
Tb927.10.2120	594
Tb927.8.4830	837
Tb927.10.8300	975
Tb927.10.8280	1042
Tb927.10.4950	526
Tb927.10.14360	1370
Tb927.3.3480	1655
Tb927.10.3200	1923
Tb927.7.6980	7290
Tb09.211.2205	535
Tb927.10.7470	498
Tb927.10.7390	604
Tb927.6.4340	774
Tb927.2.5680	373
Tb927.6.2780	909
Tb11.01.5500	1161
Tb927.3.3590	2771
Tb09.244.2650	2909
Tb927.10.15380	1172
Tb11.v5.0481	NA
Tb927.6.1900	1778
Tb927.7.6380	725
Tb927.10.960	2030
Tb09.160.2110	838
Tb11.01.7080	3006
Tb11.01.7330	3086
Tb11.01.2940	993
Tb927.5.2290	6833
Tb927.10.12480	1108
Tb927.2.2920	2948
Tb927.7.3070	2271
Tb11.47.0019	1148
Tb927.8.7430	289
Tb927.4.4990	296
Tb11.01.2280	1049
Tb927.3.4890	625
Tb11.01.5180	784
Tb11.02.2830	1148
Tb927.2.4020	2075
Tb11.02.5410b	NA
Tb927.10.2210	3465
Tb927.4.3790	1754
Tb927.5.2400	6032
Tb927.6.2690	3432
Tb11.02.2800	1104
Tb11.03.0890	1273
Tb09.160.4020	4126
Tb09.211.4270	1872
Tb09.211.4910	3633
Tb11.01.4060	3470
Tb11.02.2940	2815
Tb11.46.0014	1786
Tb927.6.1110	3291
Tb11.01.6080	1480
Tb11.01.7760	4513
Tb927.8.5620	4291
Tb11.v5.0701	NA
Tb927.10.12130	2703
Tb927.10.2260	2467
Tb927.8.5380	662
Tb927.6.2460	3833
Tb927.10.7790	1235
Tb11.v5.0553	NA
Tb927.3.4840	3218
Tb11.01.4620	6360
Tb11.v5.0289	NA
Tb09.160.3210	1580
Tb11.v5.0675	NA
Tb927.8.2640	4189
Tb09.211.3610	3871
Tb927.7.6960	1469
Tb927.5.1000	1761
Tb927.7.2540	1200
Tb927.8.6510	826
Tb09.211.0050	1241
Tb11.01.5510	3766
Tb11.01.5790	2167
Tb927.4.2710	708
Tb927.4.3190	790
Tb927.4.3460	955
Tb927.8.6090	3275
Tb927.8.920	917
Tb927.10.2250	3324
Tb927.2.3720	756
Tb11.02.0815	1247
Tb927.3.2680	2027
Tb927.6.3140	1387
Tb927.10.4980	1110
Tb11.02.1600	2117
Tb927.6.2370	4709
Tb11.v5.0817	NA
Tb09.211.4210	7580
Tb927.10.9750	8359
Tb927.4.770	5091
Tb927.4.2540	857
Tb11.03.0620	1856
Tb11.03.0580	2252
Tb09.244.2680	1399
Tb927.2.3370	2327
Tb09.v4.0038	1083
Tb10.v4.0103	969
Tb10.v4.0197	915
Tb927.10.16340	1017
Tb927.8.200	1014
Tb927.8.7160	1026
Tb927.8.8060	225
Tb927.8.8080	630
Tb09.v4.0209	1047
Tb10.v4.0059	1053
Tb10.v4.0244	903
Tb927.2.6404	984
Tb927.5.5140	1098
Tb927.5.5180	813
Tb927.6.360	1212
Tb927.6.5310	960
Tb927.5.5020	1047
Tb927.4.5520	1098
Tb927.10.12290	1576
Tb09.142.0450	1038
Tb09.244.1840	612
Tb927.4.4250	2366
Tb927.4.4270	2366
Tb927.4.4290	1559
Tb927.4.5240	2599
Tb927.4.5250	1654
Tb927.4.5260	1654
Tb927.4.5270	1654
Tb927.4.5280	1654
Tb927.4.5290	1654
Tb927.4.5300	2647
Tb927.4.5790	870
Tb927.5.2760	2189
Tb927.8.7140	1525
Tb927.8.7150	1500
Tb927.8.8090	2378
Tb927.8.8100	2226
Tb11.v5.0116	NA
Tb11.v5.0328	NA
Tb11.v5.0880	NA
Tb11.v5.0922	NA
Tb11.v5.0975	NA
Tb11.02.0330	2760
Tb927.10.13900	1557
Tb927.4.1640	1646
Tb927.2.1780	1754
Tb927.3.4570	3102
Tb927.3.4630	5573
Tb11.02.0120	1945
Tb11.01.2220	1844
Tb11.01.4703	4846
Tb09.211.2440	961
Tb927.2.4580	2820
Tb11.02.1180	3181
Tb927.6.3520	2020
Tb11.v5.0634	NA
Tb927.4.3080	777
Tb11.v5.0963	NA
Tb927.7.1680	1325
Tb09.211.1630	2466
Tb11.52.0013	1616
Tb927.8.1570	1866
Tb927.6.1420	723
Tb11.01.0590	555
Tb927.7.2520	1902
Tb927.8.3120	580
Tb11.01.8370	2328
Tb927.7.2130	1468
Tb927.4.3720	723
Tb927.10.8080	2379
Tb11.01.5440	894
Tb927.10.6060	2314
Tb927.10.6070	987
Tb11.v5.0199	NA
Tb927_02_v4.snoRNA.0100	74
Tb927_03_v4.snoRNA.0100	99
Tb927_10_v5.snoRNA.0100	74
Tb927_10_v5.snoRNA.0101	86
Tb927_10_v5.snoRNA.0102	87
Tb927_10_v5.snoRNA.0103	69
Tb927_10_v5.snoRNA.0104	74
Tb927_10_v5.snoRNA.0105	86
Tb927_10_v5.snoRNA.0106	87
Tb927_10_v5.snoRNA.0107	69
Tb927_10_v5.snoRNA.0108	96
Tb927.5.2140	3196
Tb927.4.3320	868
Tb927.10.13970	1082
Tb927.8.4430	1176
Tb927.4.1830	651
Tb927.10.13130	1904
Tb927.10.14330	3453
Tb927.8.1980	1690
Tb927.6.4650	1880
Tb927.2.4970	2035
Tb927.7.6440	2650
Tb927.4.1080	2042
Tb927.6.5050	1152
Tb927.6.2770	3556
Tb927.8.2100	964
Tb11.01.3560	2473
Tb927.10.14040	1302
Tb927.10.3760	1356
Tb927.10.200	893
Tb927.5.550	1424
Tb927.3.800	1792
Tb927.7.3530	2263
Tb927.10.13020	2755
Tb927.10.2270	4658
Tb927.3.3280	2472
Tb927.10.6780	2275
Tb927.5.1300	3137
Tb927.3.2280	1807
Tb927.1.4760	3488
Tb927.10.10020	2605
Tb927.3.2430	2829
Tb11.v5.0853	NA
Tb11.01.5900	1242
Tb11.01.1770	1899
Tb11.01.2510	742
Tb927.4.1400	1479
Tb927.7.3900	718
Tb11.02.5470	1468
Tb927.8.1180	3856
Tb927.8.1200	4172
Tb927.8.1160	4194
Tb927.8.7980	3718
Tb927.4.4380	3445
Tb927.6.3790	2570
Tb927.10.5770	2736
Tb927.6.4480	3439
Tb927.10.16400	918
Tb11.v5.0417	NA
Tb09.142.0100	1512
Tb09.142.0230	1521
Tb09.160.0160	1461
Tb09.160.0280	1581
Tb09.244.0050	1494
Tb09.244.0200	1602
Tb09.244.0250	1470
Tb09.244.0640	1464
Tb09.244.1000	1443
Tb09.244.1570	1551
Tb09.244.1600	4945
Tb09.244.1790	1518
Tb09.244.1830	1545
Tb09.354.0060	1464
Tb09.354.0180	1527
Tb11.14.0007	1494
Tb11.14.0008	1470
Tb11.14.0019	1455
Tb11.21.0004	1425
Tb11.24.0007	1473
Tb11.24.0011	1359
Tb11.24.0012	1458
Tb11.35.0001	1545
Tb11.57.0052	1527
Tb927.1.5330	1614
Tb927.11.18510	1524
Tb927.11.18520	387
Tb927.11.18530	1332
Tb927.11.19180	1425
Tb927.11.20350	1281
Tb927.11.20700	1530
Tb927.2.6410	1431
Tb927.3.180	1551
Tb927.3.210	1710
Tb927.3.370	1632
Tb927.4.5400	1530
Tb927.4.5410	1527
Tb927.4.5420	1527
Tb927.4.5430	1530
Tb927.4.5580	1476
Tb927.4.5700	1431
Tb927.5.230	1524
Tb927.5.3990	1434
Tb927.5.4670	1503
Tb927.5.4690	1461
Tb927.5.4730	1425
Tb927.5.4810	1458
Tb927.5.4840	1458
Tb927.5.4950	1602
Tb927.5.5050	1602
Tb927.5.5210	1446
Tb927.6.5240	1467
Tb927.6.5450	1473
Tb927.6.5550	1500
Tb927.6.5740	1533
Tb927.7.6540	1644
Tb927.8.130	1578
Tb927.8.170	1482
Tb927.8.460	1578
Tb08.27P2.140	1596
Tb08.27P2.220	1515
Tb08.27P2.260	1530
Tb08.27P2.290	1554
Tb08.27P2.670	1626
Tb09.v4.0102	1518
Tb09.v4.0113	1482
Tb09.v4.0114	1497
Tb09.v4.0136	1542
Tb09.v4.0166	1560
Tb10.v4.0107	1494
Tb10.v4.0122	1575
Tb10.v4.0145	1476
Tb10.v4.0152	1626
Tb10.v4.0178	1587
Tb10.v4.0189	1536
Tb11.13.0004	NA
Tb11.38.0005	NA
Tb11.43.0001	NA
Tb11.v5.0380	NA
Tb11.v5.0386	NA
Tb11.v5.0389	NA
Tb11.v5.0571	NA
Tb11.v5.0610	NA
Tb11.v5.0622	NA
Tb11.v5.0803	NA
Tb11.v5.0804	NA
Tb11.v5.0829	NA
Tb11.v5.0840	NA
Tb11.v5.0870	NA
Tb11.v5.0906	NA
Tb11.v5.0907	NA
Tb11.v5.0908	NA
Tb11.v5.0909	NA
Tb11.v5.0910	NA
Tb11.v5.0911	NA
Tb11.v5.0912	NA
Tb11.v5.0913	NA
Tb11.v5.0914	NA
Tb11.v5.0915	NA
Tb11.v5.0916	NA
Tb11.v5.0917	NA
Tb11.v5.0918	NA
Tb11.v5.0919	NA
Tb11.v5.0920	NA
Tb11.v5.0921	NA
Tb11.v5.0924	NA
Tb11.v5.0925	NA
Tb11.v5.0926	NA
Tb11.v5.0927	NA
Tb11.v5.0929	NA
Tb11.v5.0935	NA
Tb11.v5.0936	NA
Tb11.v5.0937	NA
Tb11.v5.0938	NA
Tb11.v5.0945	NA
Tb11.v5.0948	NA
Tb11.v5.0950	NA
Tb11.v5.0951	NA
Tb11.v5.0952	NA
Tb11.v5.0953	NA
Tb11.v5.0955	NA
Tb11.v5.0956	NA
Tb11.v5.0958	NA
Tb11.v5.0979	NA
Tb11.v5.0980	NA
Tb11.v5.1024	NA
Tb11.v5.1047	NA
Tb11.1441	NA
Tb927.11.18960	940
Tb927.11.18970	1434
Tb927.11.18980	1404
Tb927.11.18990	1596
Tb927.11.19000	1581
Tb927.11.19040	1515
Tb927.11.19050	1539
Tb927.11.19060	1398
Tb927.11.19100	1389
Tb927.11.19110	867
Tb927.11.19140	1511
Tb927.11.19150	1536
Tb927.11.19160	105
Tb927.11.19170	1569
Tb927.11.19190	1557
Tb927.11.19200	1548
Tb927.11.19210	1407
Tb927.11.19220	1739
Tb927.11.19240	1464
Tb927.11.19280	1510
Tb927.11.19350	1716
Tb927.11.19390	873
Tb927.11.19440	1452
Tb927.11.19460	1578
Tb927.11.19510	1533
Tb927.11.19770	480
Tb927.11.19780	1452
Tb927.11.19920	1590
Tb927.11.19940	957
Tb927.11.19950	1350
Tb927.11.19960	1527
Tb927.11.19970	1160
Tb927.11.20010	1503
Tb927.11.20310	1593
Tb927.11.20320	1455
Tb927.11.20330	1473
Tb927.11.20340	1851
Tb927.11.20360	1497
Tb927.11.20370	1521
Tb927.11.20380	1641
Tb927.11.20480	1725
Tb927.11.20530	1491
Tb927.11.20540	216
Tb927.11.20580	1527
Tb927.11.20590	1410
Tb927.11.20600	1491
Tb927.11.20610	273
Tb927.11.20620	1713
Tb927.11.20630	1626
Tb07.11L3.90	1131
Tb927.11.19260	NA
Tb11.1431	NA
Tb11.v4.0039b	NA
Tb927.11.19270	1467
Tb927.11.19230	NA
Tb927.11.19250	NA
Tb927.11.19340	NA
Tb927.11.20460	NA
Tb927.11.19290	NA
Tb927.11.19550	1494
Tb927.11.19560	1413
Tb927.11.19720	1404
Tb927.11.19790	1482
Tb927.11.19930	1461
Tb927.11.20290	1491
Tb927.11.20060	1440
Tb927.11.19640	1440
Tb927.11.19670	1641
Tb927.11.19690	1589
Tb927.11.19890	1386
Tb927.11.19910	1461
Tb927.11.20210	1575
Tb927.11.20220	1410
Tb927.11.20230	1407
Tb927.11.20260	1521
Tb927.11.20270	1416
Tb927.11.20670	1479
Tb927.11.20280	1389
Tb927.11.20170	309
Tb927.11.20680	197
Tb927.11.20690	399
Tb927.11.19430	507
Tb927.11.19570	1470
Tb927.11.19610	1484
Tb927.11.19710	1506
Tb927.11.19740	1461
Tb927.11.20110	1530
Tb927.11.20180	1515
Tb927.11.20710	1392
Tb927.11.19420	1554
Tb927.11.19590	1473
Tb927.11.20130	1638
Tb927.11.20160	1419
Tb927.11.20200	1539
Tb927.11.20120	1740
Tb927.11.20140	1638
Tb927.11.20050	343
Tb927.11.19580	1401
Tb927.11.19630	1505
Tb927.11.20020	1572
Tb927.11.20250	357
Tb927.11.20640	1164
Tb927.11.19480	1500
Tb927.11.19500	1476
Tb927.11.19530	1551
Tb927.11.19660	1362
Tb927.11.19680	1459
Tb927.11.19750	1372
Tb927.11.20030	1470
Tb927.11.20040	1587
Tb927.11.19880	1572
Tb927.11.19490	1461
Tb927.11.20080	1638
Tb11.v5.0283	NA
Tb11.v5.0776	NA
Tb09.160.5350	1464
Tb09.160.5440	1104
Tb09.244.2200	192
Tb09.244.2240	1425
Tb09.244.2280	1425
Tb09.244.2310	1425
Tb09.244.2330	1428
Tb09.v1.0290	1104
Tb09.v1.0300	1146
Tb11.01.4560	1263
Tb11.02.1566	1086
Tb927.1.5060	1038
Tb927.1.5170	1362
Tb927.3.1470	1098
Tb927.3.1500	1101
Tb927.3.1510	1101
Tb927.3.1520	2703
Tb927.3.2540	1224
Tb927.3.5680	1473
Tb927.5.110	1029
Tb927.5.130	1026
Tb927.5.291b	1002
Tb927.8.7300	1086
Tb927.8.7320	1086
Tb11.v5.0722	NA
Tb11.v5.0891	NA
Tb11.v5.0985	NA
Tb927.2.2060	1335
Tb11.1480b	NA
Tb11.15.0006b	NA
Tb11.15.0007b	NA
Tb11.57.0047b	NA
Tb09.160.0185	558
Tb11.v5.0114	NA
Tb11.v5.0119	NA
Tb11.v5.0134	NA
Tb11.v5.0140	NA
Tb927.11.17100	807
Tb05.5K5.460	1719
Tb09.v4.0010	1356
Tb927.11.18570	1353
Tb09.142.0240	1599
Tb09.160.0110	1506
Tb09.160.0260	1623
Tb09.244.0910	1533
Tb09.244.1410	1581
Tb09.244.1580	1653
Tb09.244.1740	1512
Tb09.354.0090	1500
Tb09.v4.0001	1422
Tb09.v4.0004	1452
Tb09.v4.0005	1482
Tb11.14.0015	1425
Tb11.1450	1458
Tb11.1480	1503
Tb11.38.0003	1542
Tb11.51.0005	1437
Tb11.57.0019	1431
Tb11.57.0024	1512
Tb11.57.0035	1434
Tb11.57.0084	1506
Tb11.v4.0010	1305
Tb11.v4.0015	1512
Tb11.v4.0016	1416
Tb11.v4.0021	1566
Tb927.1.05	1581
Tb927.1.5300	1392
Tb927.10.16490	1599
Tb927.10.16500	1539
Tb927.10.16560	1452
Tb927.11.17060	840
Tb927.11.17070	927
Tb927.11.17080	1170
Tb927.11.17090	960
Tb927.11.17110	1413
Tb927.11.18250	888
Tb927.11.18260	1239
Tb927.11.18270	999
Tb927.11.18290	702
Tb927.11.18300	831
Tb927.11.18310	840
Tb927.11.18320	672
Tb927.11.18330	1485
Tb927.11.18340	1470
Tb927.11.18350	1500
Tb927.11.18360	1359
Tb927.11.18370	1041
Tb927.11.18540	867
Tb927.11.18550	1335
Tb927.11.18560	1298
Tb927.11.18580	1503
Tb927.11.18590	1488
Tb927.11.18600	1457
Tb927.11.18620	1498
Tb927.11.18640	1479
Tb927.11.19010	1554
Tb927.11.19130	1563
Tb927.11.19380	1557
Tb927.11.19400	1464
Tb927.11.19410	1416
Tb927.11.19450	1419
Tb927.11.20300	1449
Tb927.11.20390	1422
Tb927.11.20400	1581
Tb927.11.20470	1521
Tb927.11.20490	1545
Tb927.11.20500	1482
Tb927.11.20550	1431
Tb927.11.20570	1521
Tb927.11.20720	1449
Tb927.11.4100	1071
Tb927.3.120	1491
Tb927.3.150	1605
Tb927.3.190	1473
Tb927.3.340	1581
Tb927.3.440	1575
Tb927.3.490	1530
Tb927.4.5460	1515
Tb927.4.5530	1449
Tb927.4.5560	1551
Tb927.5.4770	1446
Tb927.5.5080	1461
Tb927.5.5240	1506
Tb927.6.5260	1386
Tb927.6.5370	1464
Tb927.7.100	441
Tb927.7.6500	1473
Tb927.8.280	1431
Tb05.5K5.260	1032
Tb05.5K5.320	1467
Tb05.5K5.430	1440
Tb05.5K5.530	1389
Tb08.27P2.240	1596
Tb08.27P2.460	1470
Tb09.v4.0011	1422
Tb09.v4.0012	1428
Tb09.v4.0023	1401
Tb09.v4.0026	1536
Tb09.v4.0030	1500
Tb09.v4.0031	1428
Tb09.v4.0050	1452
Tb09.v4.0051	1482
Tb09.v4.0073	1452
Tb09.v4.0077	1470
Tb09.v4.0177	1458
Tb09.v4.0185	1521
Tb09.v4.0191	1497
Tb09.v4.0192	1479
Tb09.v4.0202	1455
Tb10.v4.0054	1581
Tb10.v4.0056	1668
Tb10.v4.0058	1422
Tb10.v4.0065	1500
Tb10.v4.0070	1533
Tb10.v4.0088	1494
Tb10.v4.0089	1395
Tb10.v4.0095	1443
Tb10.v4.0096	1557
Tb10.v4.0100	1548
Tb10.v4.0117	1431
Tb10.v4.0132	1539
Tb10.v4.0134	1536
Tb10.v4.0135	1413
Tb10.v4.0139	1611
Tb10.v4.0142	1611
Tb10.v4.0159	359
Tb10.v4.0163	1536
Tb10.v4.0200	1707
Tb10.v4.0209	1563
Tb10.v4.0211	1431
Tb10.v4.0257	1473
Tb10.v4.0263	1473
Tb11.0170	1575
Tb11.0230	1563
Tb11.0590	1464
Tb11.0610	1515
Tb11.0660	1482
Tb11.0670	1461
Tb11.0680	1440
Tb11.0710	1545
Tb11.0750	1521
Tb11.0910	1647
Tb11.0980	1419
Tb11.1040	1428
Tb11.1130	1419
Tb11.1490	1542
Tb11.09.0003	NA
Tb11.09.0005	NA
Tb11.16.0001	NA
Tb11.16.0002	NA
Tb11.16.0003	NA
Tb11.38.0007	NA
Tb11.v4.0029	NA
Tb11.v4.0033	NA
Tb11.v4.0034	NA
Tb11.v4.0035	NA
Tb11.v4.0036	NA
Tb11.v4.0038	NA
Tb11.v4.0040	NA
Tb11.v4.0050	NA
Tb11.v4.0051	NA
Tb11.v4.0058	NA
Tb11.v4.0063	NA
Tb11.v4.0065	NA
Tb11.v4.0067	NA
Tb11.v4.0068	NA
Tb11.v4.0070	NA
Tb927.11.20450	NA
Tb11.1451	NA
Tb11.v5.0518	NA
Tb11.v5.0592	NA
Tb11.v5.0595	NA
Tb11.v5.0599	NA
Tb11.v5.0645	NA
Tb11.v5.0662	NA
Tb11.v5.0673	NA
Tb11.v5.0682	NA
Tb11.v5.0683	NA
Tb11.v5.0695	NA
Tb11.v5.0704	NA
Tb11.v5.0708	NA
Tb11.v5.0709	NA
Tb11.v5.0747	NA
Tb11.v5.0754	NA
Tb11.v5.0755	NA
Tb11.v5.0759	NA
Tb11.v5.0769	NA
Tb11.v5.0785	NA
Tb11.v5.0786	NA
Tb11.v5.0847	NA
Tb11.v5.0857	NA
Tb11.v5.0872	NA
Tb11.v5.0873	NA
Tb11.v5.0879	NA
Tb11.v5.0889	NA
Tb11.v5.0894	NA
Tb11.v5.0896	NA
Tb11.v5.0898	NA
Tb11.v5.0923	NA
Tb11.v5.0928	NA
Tb11.v5.0930	NA
Tb11.v5.0931	NA
Tb11.v5.0932	NA
Tb11.v5.0933	NA
Tb11.v5.0934	NA
Tb11.v5.0939	NA
Tb11.v5.0941	NA
Tb11.v5.0942	NA
Tb11.v5.0943	NA
Tb11.v5.0944	NA
Tb11.v5.0946	NA
Tb11.v5.0947	NA
Tb11.v5.0949	NA
Tb11.v5.0954	NA
Tb11.v5.0957	NA
Tb11.v5.0973	NA
Tb11.v5.0974	NA
Tb11.v5.0976	NA
Tb11.v5.0977	NA
Tb11.v5.0978	NA
Tb11.v5.0981	NA
Tb11.v5.1008	NA
Tb11.v5.1009	NA
Tb11.v5.1010	NA
Tb11.v5.1017	NA
Tb11.v5.1018	NA
Tb11.v5.1019	NA
Tb11.v5.1021	NA
Tb11.v5.1023	NA
Tb11.v5.1025	NA
Tb11.v5.1028	NA
Tb11.v5.1029	NA
Tb11.v5.1032	NA
Tb11.v5.1033	NA
Tb11.v5.1037	NA
Tb927.11.20430	NA
Tb09.244.0470	1611
Tb927.10.10	1377
Tb927.10.16270	483
Tb927.10.16300	456
Tb927.10.16420	561
Tb927.10.16440	807
Tb927.10.16220	1563
Tb927.10.16230	1464
Tb927.10.16240	1431
Tb927.10.16370	1437
Tb927.11.18380	1041
Tb927.11.18390	354
Tb927.11.18470	1275
Tb927.11.18480	1587
Tb927.11.18490	1026
Tb927.11.18500	573
Tb927.5.5360	382
Tb927.5.5370	1461
Tb927.5.5380	1425
Tb927.5.5390	1503
Tb927.5.5400	1623
Tb927.5.5410	1389
Tb927.5.5420	1353
Tb927.5.5430	1530
Tb927.5.5440	1439
Tb927.5.5450	1408
Tb927.5.5460	1479
Tb927.5.5470	1335
Tb927.5.5480	1524
Tb927.5.5490	1335
Tb927.5.5500	1434
Tb927.5.5510	1542
Tb927.5.5520	1452
Tb927.5.5530	1506
Tb927.5.5540	1434
Tb927.5.5550	1390
Tb927.5.5560	1461
Tb927.5.5570	1506
Tb927.5.5580	1443
Tb927.5.5590	1479
Tb927.5.5600	1479
Tb927.5.5610	1428
Tb927.5.5620	1470
Tb927.5.5630	1605
Tb927.5.5640	1557
Tb927.5.5650	1107
Tb927.5.5660	1194
Tb927.5.5670	1506
