GeneID	ORFlength
Tb927.11.20250	#N/A
Tb927.11.20640	#N/A
Tb927.11.19480	#N/A
Tb927.11.19500	#N/A
Tb927.11.19530	#N/A
Tb927.11.19660	#N/A
Tb927.11.19680	#N/A
Tb927.11.19750	#N/A
Tb927.11.20030	#N/A
Tb927.11.20040	#N/A
Tb927.11.19880	#N/A
Tb927.11.19490	#N/A
Tb927.11.20080	#N/A
Tb11.v5.0283	x
Tb11.v5.0776	x
Tb09.160.5350	1464
Tb09.160.5440	1053
Tb09.244.2200	#N/A
Tb09.244.2240	1425
Tb09.244.2280	#N/A
Tb09.244.2310	#N/A
Tb09.244.2330	#N/A
Tb09.v1.0290	1051
Tb09.v1.0300	1146
Tb11.01.4560	1263
Tb11.02.1566	1086
Tb927.1.5060	1038
Tb927.1.5170	1362
Tb927.3.1470	1098
Tb927.3.1500	1101
Tb927.3.1510	1101
Tb927.3.1520	1098
Tb927.3.2540	1113
Tb927.3.5680	1473
Tb927.5.110	1029
Tb927.5.130	1026
Tb927.5.291b	1002
Tb927.8.7300	1086
Tb927.8.7320	1086
x	1428
x	1425
x	1425
x	1422
Tb11.v5.0722	x
Tb11.v5.0891	x
Tb11.v5.0985	x
Tb927.2.2060	1335
Tb11.1480b	x
Tb11.15.0006b	x
Tb11.15.0007b	x
Tb11.57.0047b	x
Tb09.160.0185	558
Tb11.v5.0114	x
Tb11.v5.0119	x
Tb11.v5.0134	x
Tb11.v5.0140	x
Tb927.11.17100	822
Tb05.5K5.460	#N/A
Tb09.v4.0010	#N/A
Tb927.11.18570	1355
Tb09.142.0240	1599
Tb09.160.0110	1506
Tb09.160.0260	1623
Tb09.244.0910	1533
Tb09.244.1410	1581
Tb09.244.1580	1653
Tb09.244.1740	1512
Tb09.354.0090	1500
Tb09.v4.0001	1422
Tb09.v4.0004	1452
Tb09.v4.0005	1482
Tb11.14.0015	#N/A
Tb11.1450	#N/A
Tb11.1480	#N/A
Tb11.38.0003	#N/A
Tb11.51.0005	1437
Tb11.57.0019	1431
Tb11.57.0024	1512
Tb11.57.0035	1434
Tb11.57.0084	#N/A
Tb11.v4.0010	1305
Tb11.v4.0015	1512
Tb11.v4.0016	1416
Tb11.v4.0021	1566
Tb927.1.05	1581
Tb927.1.5300	1392
Tb927.10.16490	1599
Tb927.10.16500	1539
Tb927.10.16560	1452
Tb927.11.17060	#N/A
Tb927.11.17070	927
Tb927.11.17080	1170
Tb927.11.17090	960
Tb927.11.17110	1413
Tb927.11.18250	888
Tb927.11.18260	1239
Tb927.11.18270	999
Tb927.11.18290	702
Tb927.11.18300	831
Tb927.11.18310	840
Tb927.11.18320	672
Tb927.11.18330	1485
Tb927.11.18340	1470
Tb927.11.18350	1500
Tb927.11.18360	1359
Tb927.11.18370	1041
Tb927.11.18540	867
Tb927.11.18550	1335
Tb927.11.18560	1298
Tb927.11.18580	1503
Tb927.11.18590	1488
Tb927.11.18600	1457
Tb927.11.18620	1498
Tb927.11.18640	1479
Tb927.11.19010	#N/A
Tb927.11.19130	#N/A
Tb927.11.19380	#N/A
Tb927.11.19400	#N/A
Tb927.11.19410	#N/A
Tb927.11.19450	#N/A
Tb927.11.20300	#N/A
Tb927.11.20390	#N/A
Tb927.11.20400	#N/A
Tb927.11.20470	#N/A
Tb927.11.20490	#N/A
Tb927.11.20500	#N/A
Tb927.11.20550	#N/A
Tb927.11.20570	#N/A
Tb927.11.20720	#N/A
Tb927.11.4100	1071
Tb927.3.120	1491
Tb927.3.150	1605
Tb927.3.190	1473
Tb927.3.340	1581
Tb927.3.440	1575
Tb927.3.490	1530
Tb927.4.5460	1515
Tb927.4.5530	1449
Tb927.4.5560	1551
Tb927.5.4770	1446
Tb927.5.5080	1461
Tb927.5.5240	1506
Tb927.6.5260	1386
Tb927.6.5370	1464
Tb927.7.100	441
Tb927.7.6500	1473
Tb927.8.280	1431
Tb05.5K5.260	#N/A
Tb05.5K5.320	#N/A
Tb05.5K5.430	#N/A
Tb05.5K5.530	#N/A
Tb08.27P2.240	#N/A
Tb08.27P2.460	#N/A
Tb09.v4.0011	#N/A
Tb09.v4.0012	#N/A
Tb09.v4.0023	#N/A
Tb09.v4.0026	#N/A
Tb09.v4.0030	#N/A
Tb09.v4.0031	#N/A
Tb09.v4.0050	#N/A
Tb09.v4.0051	#N/A
Tb09.v4.0073	#N/A
Tb09.v4.0077	#N/A
Tb09.v4.0177	#N/A
Tb09.v4.0185	#N/A
Tb09.v4.0191	#N/A
Tb09.v4.0192	#N/A
Tb09.v4.0202	#N/A
Tb10.v4.0054	#N/A
Tb10.v4.0056	#N/A
Tb10.v4.0058	#N/A
Tb10.v4.0065	#N/A
Tb10.v4.0070	#N/A
Tb10.v4.0088	#N/A
Tb10.v4.0089	#N/A
Tb10.v4.0095	#N/A
Tb10.v4.0096	#N/A
Tb10.v4.0100	#N/A
Tb10.v4.0117	#N/A
Tb10.v4.0132	#N/A
Tb10.v4.0134	#N/A
Tb10.v4.0135	#N/A
Tb10.v4.0139	#N/A
Tb10.v4.0142	#N/A
Tb10.v4.0159	#N/A
Tb10.v4.0163	#N/A
Tb10.v4.0200	#N/A
Tb10.v4.0209	#N/A
Tb10.v4.0211	#N/A
Tb10.v4.0257	#N/A
Tb10.v4.0263	#N/A
Tb11.0170	#N/A
Tb11.0230	#N/A
Tb11.0590	#N/A
Tb11.0610	#N/A
Tb11.0660	#N/A
Tb11.0670	#N/A
Tb11.0680	#N/A
Tb11.0710	#N/A
Tb11.0750	#N/A
Tb11.0910	#N/A
Tb11.0980	#N/A
Tb11.1040	#N/A
Tb11.1130	#N/A
Tb11.1490	#N/A
Tb11.09.0003	#N/A
Tb11.09.0005	#N/A
Tb11.16.0001	#N/A
Tb11.16.0002	#N/A
Tb11.16.0003	#N/A
Tb11.38.0007	#N/A
Tb11.v4.0029	#N/A
Tb11.v4.0033	#N/A
Tb11.v4.0034	#N/A
Tb11.v4.0035	#N/A
Tb11.v4.0036	#N/A
Tb11.v4.0038	#N/A
Tb11.v4.0040	#N/A
Tb11.v4.0050	#N/A
Tb11.v4.0051	#N/A
Tb11.v4.0058	#N/A
Tb11.v4.0063	#N/A
Tb11.v4.0065	#N/A
Tb11.v4.0067	#N/A
Tb11.v4.0068	#N/A
Tb11.v4.0070	#N/A
Tb927.11.20450	#N/A
Tb11.1451	x
Tb11.v5.0518	x
Tb11.v5.0592	x
Tb11.v5.0595	x
Tb11.v5.0599	x
Tb11.v5.0645	x
Tb11.v5.0662	x
Tb11.v5.0673	x
Tb11.v5.0682	x
Tb11.v5.0683	x
Tb11.v5.0695	x
Tb11.v5.0704	x
Tb11.v5.0708	x
Tb11.v5.0709	x
Tb11.v5.0747	x
Tb11.v5.0754	x
Tb11.v5.0755	x
Tb11.v5.0759	x
Tb11.v5.0769	x
Tb11.v5.0785	x
Tb11.v5.0786	x
Tb11.v5.0847	x
Tb11.v5.0857	x
Tb11.v5.0872	x
Tb11.v5.0873	x
Tb11.v5.0879	x
Tb11.v5.0889	x
Tb11.v5.0894	x
Tb11.v5.0896	x
Tb11.v5.0898	x
Tb11.v5.0923	x
Tb11.v5.0928	x
Tb11.v5.0930	x
Tb11.v5.0931	x
Tb11.v5.0932	x
Tb11.v5.0933	x
Tb11.v5.0934	x
Tb11.v5.0939	x
Tb11.v5.0941	x
Tb11.v5.0942	x
Tb11.v5.0943	x
Tb11.v5.0944	x
Tb11.v5.0946	x
Tb11.v5.0947	x
Tb11.v5.0949	x
Tb11.v5.0954	x
Tb11.v5.0957	x
Tb11.v5.0973	x
Tb11.v5.0974	x
Tb11.v5.0976	x
Tb11.v5.0977	x
Tb11.v5.0978	x
Tb11.v5.0981	x
Tb11.v5.1008	x
Tb11.v5.1009	x
Tb11.v5.1010	x
Tb11.v5.1017	x
Tb11.v5.1018	x
Tb11.v5.1019	x
Tb11.v5.1021	x
Tb11.v5.1023	x
Tb11.v5.1025	x
Tb11.v5.1028	x
Tb11.v5.1029	x
Tb11.v5.1032	x
Tb11.v5.1033	x
Tb11.v5.1037	x
Tb927.11.20430	x
Tb09.244.0470	1611
Tb927.10.10	1377
Tb927.10.16270	483
Tb927.10.16300	456
Tb927.10.16420	561
Tb927.10.16440	807
Tb927.10.16220	1563
Tb927.10.16230	1464
Tb927.10.16240	1431
Tb927.10.16370	1437
Tb927.11.18380	1041
Tb927.11.18390	354
Tb927.11.18470	1275
Tb927.11.18480	1587
Tb927.11.18490	1026
Tb927.11.18500	573
Tb927.5.5360	382
Tb927.5.5370	1461
Tb927.5.5380	1425
Tb927.5.5390	1503
Tb927.5.5400	1537
Tb927.5.5410	1389
Tb927.5.5420	1353
Tb927.5.5430	1530
Tb927.5.5440	1439
Tb927.5.5450	1408
Tb927.5.5460	1479
Tb927.5.5470	1335
Tb927.5.5480	1524
Tb927.5.5490	1335
Tb927.5.5500	1434
Tb927.5.5510	1535
Tb927.5.5520	1452
Tb927.5.5530	1506
Tb927.5.5540	1434
Tb927.5.5550	1390
Tb927.5.5560	1461
Tb927.5.5570	1506
Tb927.5.5580	1443
Tb927.5.5590	1479
Tb927.5.5600	1479
Tb927.5.5610	1442
Tb927.5.5620	1470
Tb927.5.5630	1605
Tb927.5.5640	1554
Tb927.5.5650	1104
Tb927.5.5660	1191
Tb927.5.5670	1503
Tb927.5.5680	990
Tb927.5.5690	1441
Tb11.v5.0334	x
Tb11.v5.0335	x
Tb11.v5.0336	x
Tb11.v5.0361	x
Tb11.v5.0362	x
Tb11.v5.0363	x
Tb11.v5.0400	x
Tb11.v5.0401	x
Tb11.v5.0416	x
Tb11.v5.0447	x
Tb11.v5.0449	x
Tb11.v5.0459	x
Tb11.v5.0460	x
Tb11.v5.0461	x
Tb11.v5.0462	x
Tb11.v5.0476	x
Tb927.11.18810	#N/A
Tb927.11.18820	#N/A
Tb927.11.18830	#N/A
Tb927.11.18920	#N/A
Tb927.11.18720	#N/A
Tb927.11.18730	#N/A
Tb927.11.18740	#N/A
Tb927.11.18750	#N/A
Tb927.11.18760	#N/A
Tb927.11.18770	#N/A
Tb927.11.18790	#N/A
Tb927.11.18840	#N/A
Tb927.11.18850	#N/A
Tb927.11.18860	#N/A
Tb927.11.18870	#N/A
Tb927.11.18880	#N/A
Tb927.11.18890	#N/A
Tb927.11.18900	#N/A
Tb927.11.18910	#N/A
Tb927.11.18930	#N/A
Tb927.11.18940	#N/A
Tb927.11.18950	#N/A
Tb927.11.19990	#N/A
Tb11.v5.0111	x
Tb11.v5.0112	x
Tb11.v5.0113	x
Tb11.v5.0115	x
Tb11.v5.0117	x
Tb11.v5.0118	x
Tb11.v5.0120	x
Tb11.v5.0121	x
Tb11.v5.0122	x
Tb11.v5.0123	x
Tb11.v5.0124	x
Tb11.v5.0125	x
Tb11.v5.0127	x
Tb11.v5.0128	x
Tb11.v5.0129	x
Tb11.v5.0130	x
Tb11.v5.0131	x
Tb11.v5.0132	x
Tb11.v5.0133	x
Tb11.v5.0135	x
Tb11.v5.0136	x
Tb11.v5.0138	x
Tb11.v5.0139	x
Tb11.v5.0141	x
Tb11.v5.0142	x
Tb11.v5.0143	x
Tb11.v5.0144	x
Tb11.v5.0145	x
Tb11.v5.0213	x
Tb11.v5.0137	x
Tb11.v5.0284	x
Tb11.v5.0286	x
Tb11.v5.0296	x
Tb11.v5.0300	x
Tb11.v5.0313	x
Tb11.v5.0316	x
Tb11.v5.0324	x
Tb11.v5.0351	x
Tb11.v5.0285	x
Tb11.v5.0287	x
Tb11.v5.0297	x
Tb11.v5.0298	x
Tb11.v5.0299	x
Tb11.v5.0311	x
Tb11.v5.0312	x
Tb11.v5.0314	x
Tb11.v5.0327	x
Tb11.v5.0329	x
Tb11.03.0040	1464
Tb927.4.1610	1080
Tb927.3.4370	1695
Tb11.v5.0842	x
Tb11.01.1390	687
Tb927.8.3470	705
Tb927.2.5120	666
Tb09.211.4610	618
Tb927.10.790	720
Tb927.5.3560	651
Tb11.02.0580	615
Tb11.55.0014	1989
Tb11.v5.0464	x
Tb927.1.1560	2178
Tb11.55.0012	2667
Tb11.01.8690	2754
Tb11.01.2540	1377
Tb927.8.820	1662
Tb927.10.8400	885
Tb11.01.6760	1722
Tb927.2.4840	441
Tb11.01.2550	840
Tb927.2.2520	813
Tb927.2.2510	813
Tb927.10.3980	564
Tb927.7.4460	2529
Tb927.8.5580	14433
Tb11.01.5840	1365
Tb927.2.2370	4200
Tb927.7.1580	2676
Tb11.v5.0651	x
Tb927.10.8600	3270
Tb927.10.7540	2949
Tb927.4.5730	1572
Tb927.5.4610	1045
Tb09.142.0340	876
Tb09.160.5370	1146
Tb11.51.0003	1096
Tb11.1440	#N/A
Tb11.1620	#N/A
Tb11.v4.0042	#N/A
Tb09.142.0010	1514
Tb09.142.0020	1266
Tb09.142.0040	1314
Tb09.142.0050	1575
Tb09.142.0060	1534
Tb09.142.0070	1393
Tb09.142.0120	1458
Tb09.142.0130	1344
Tb09.142.0140	402
Tb09.142.0170	1661
Tb09.142.0200	1361
Tb09.142.0210	132
Tb09.142.0280	1504
Tb09.142.0290	1599
Tb09.142.0460	291
Tb09.142.0470	1615
Tb09.142.0480	1495
Tb09.142.0490	729
Tb09.142.0500	1010
Tb09.160.0010	1260
Tb09.160.0045	90
Tb09.160.0170	1353
Tb09.244.0005	319
Tb09.244.0090	159
Tb09.244.0150	210
Tb09.244.0375	318
Tb09.244.0390	1401
Tb09.244.0420	588
Tb09.244.0475	147
Tb09.244.0750	1418
Tb09.244.0815	105
Tb09.244.1230	1101
Tb09.244.1440	1329
Tb09.244.1940	201
Tb09.354.0010	1443
Tb09.354.0030	1293
Tb09.354.0040	1011
Tb09.354.0055	148
Tb09.354.0120	1567
Tb09.354.0130	1289
Tb09.354.0140	1465
Tb09.354.0150	#N/A
Tb09.354.0160	1458
Tb09.354.0200	996
Tb09.354.0210	1344
Tb09.354.0220	1518
Tb09.354.0230	810
Tb09.354.0240	1547
Tb09.354.0250	1444
Tb09.354.0260	1440
Tb09.v2.0090	1484
Tb09.v2.0270	240
Tb09.v4.0002	240
Tb09.v4.0003	96
Tb09.v4.0008	852
Tb09.v4.0036	#N/A
Tb09.v4.0143	#N/A
Tb09.v4.0184	#N/A
Tb09.v4.0195	#N/A
Tb11.05.0001	1277
Tb11.06.0002	965
Tb11.06.0003	1525
Tb11.09.0001	#N/A
Tb11.1430	#N/A
Tb11.1610	#N/A
Tb11.30.0010	1396
Tb11.30.0014	1226
Tb11.32.0002	#N/A
Tb11.34.0001	1564
Tb11.38.0002	#N/A
Tb11.41.0001	1504
Tb11.v4.0039	#N/A
Tb11.v4.0041	#N/A
Tb11.v4.0043	#N/A
Tb11.v4.0044	#N/A
Tb11.v4.0062	#N/A
Tb927.1.5320	1601
Tb927.10.16250	1605
Tb927.10.16260	813
Tb927.10.16280	1641
Tb927.10.16290	1398
Tb927.10.16310	1377
Tb927.10.16320	1245
Tb927.10.16330	1397
Tb927.10.16350	1521
Tb927.10.16360	1578
Tb927.10.16380	1395
Tb927.10.16390	684
Tb927.10.16410	1335
Tb927.10.16430	723
Tb927.10.16450	1275
Tb927.10.16460	1446
Tb927.10.16470	1494
Tb927.10.16480	1491
Tb927.10.16510	1212
Tb927.10.16520	1248
Tb927.10.16530	1425
Tb927.10.16540	1452
Tb927.10.16550	1676
Tb927.10.30	1371
Tb927.4.5540	1080
Tb927.4.5690	1554
Tb10.v4.0060	#N/A
Tb10.v4.0061	#N/A
Tb10.v4.0062	#N/A
Tb10.v4.0064	#N/A
Tb10.v4.0067	#N/A
Tb10.v4.0068	#N/A
Tb10.v4.0071	#N/A
Tb10.v4.0072	#N/A
Tb10.v4.0075	#N/A
Tb10.v4.0086	#N/A
Tb10.v4.0094	#N/A
Tb10.v4.0097	#N/A
Tb10.v4.0098	#N/A
Tb10.v4.0104	#N/A
Tb10.v4.0126	#N/A
Tb10.v4.0127	#N/A
Tb10.v4.0133	#N/A
Tb10.v4.0136	#N/A
Tb10.v4.0198	#N/A
Tb10.v4.0202	#N/A
Tb10.v4.0204	#N/A
Tb10.v4.0208	#N/A
Tb10.v4.0210	#N/A
Tb10.v4.0222	#N/A
Tb10.v4.0223	#N/A
Tb10.v4.0225	#N/A
Tb10.v4.0226	#N/A
Tb10.v4.0232	#N/A
Tb10.v4.0233	#N/A
Tb10.v4.0235	#N/A
Tb10.v4.0236	#N/A
Tb10.v4.0237	#N/A
Tb10.v4.0240	#N/A
Tb05.5K5.380	#N/A
Tb05.5K5.420	#N/A
Tb05.5K5.490	#N/A
Tb08.27P2.165	#N/A
Tb08.27P2.650	#N/A
Tb08.27P2.720	#N/A
Tb09.v4.0021	#N/A
Tb09.v4.0022	#N/A
Tb09.v4.0025	#N/A
Tb09.v4.0029	#N/A
Tb09.v4.0034	#N/A
Tb09.v4.0035	#N/A
Tb09.v4.0037	#N/A
Tb09.v4.0039	#N/A
Tb09.v4.0040	#N/A
Tb09.v4.0043	#N/A
Tb09.v4.0044	#N/A
Tb09.v4.0046	#N/A
Tb09.v4.0047	#N/A
Tb09.v4.0048	#N/A
Tb09.v4.0052	#N/A
Tb09.v4.0055	#N/A
Tb09.v4.0056	#N/A
Tb09.v4.0057	#N/A
Tb09.v4.0061	#N/A
Tb09.v4.0063	#N/A
Tb09.v4.0069	#N/A
Tb09.v4.0070	#N/A
Tb09.v4.0071	#N/A
Tb09.v4.0072	#N/A
Tb09.v4.0074	#N/A
Tb09.v4.0075	#N/A
Tb09.v4.0076	#N/A
Tb09.v4.0081	#N/A
Tb09.v4.0082	#N/A
Tb09.v4.0084	#N/A
Tb09.v4.0085	#N/A
Tb09.v4.0087	#N/A
Tb09.v4.0089	#N/A
Tb09.v4.0090	#N/A
Tb09.v4.0092	#N/A
Tb09.v4.0096	#N/A
Tb09.v4.0098	#N/A
Tb09.v4.0099	#N/A
Tb09.v4.0103	#N/A
Tb09.v4.0111	#N/A
Tb09.v4.0112	#N/A
Tb09.v4.0116	#N/A
Tb09.v4.0117	#N/A
Tb09.v4.0118	#N/A
Tb09.v4.0119	#N/A
Tb09.v4.0120	#N/A
Tb09.v4.0121	#N/A
Tb09.v4.0123	#N/A
Tb09.v4.0125	#N/A
Tb09.v4.0126	#N/A
Tb09.v4.0127	#N/A
Tb09.v4.0129	#N/A
Tb09.v4.0131	#N/A
Tb09.v4.0133	#N/A
Tb09.v4.0134	#N/A
Tb09.v4.0135	#N/A
Tb09.v4.0138	#N/A
Tb09.v4.0139	#N/A
Tb09.v4.0141	#N/A
Tb09.v4.0144	#N/A
Tb09.v4.0145	#N/A
Tb09.v4.0150	#N/A
Tb09.v4.0156	#N/A
Tb09.v4.0157	#N/A
Tb09.v4.0158	#N/A
Tb09.v4.0159	#N/A
Tb09.v4.0161	#N/A
Tb09.v4.0162	#N/A
Tb09.v4.0163	#N/A
Tb09.v4.0165	#N/A
Tb09.v4.0168	#N/A
Tb09.v4.0169	#N/A
Tb09.v4.0170	#N/A
Tb09.v4.0171	#N/A
Tb09.v4.0173	#N/A
Tb09.v4.0174	#N/A
Tb09.v4.0175	#N/A
Tb09.v4.0178	#N/A
Tb09.v4.0179	#N/A
Tb09.v4.0180	#N/A
Tb09.v4.0182	#N/A
Tb09.v4.0183	#N/A
Tb09.v4.0186	#N/A
Tb09.v4.0187	#N/A
Tb09.v4.0188	#N/A
Tb09.v4.0189	#N/A
Tb09.v4.0190	#N/A
Tb09.v4.0193	#N/A
Tb09.v4.0194	#N/A
Tb09.v4.0196	#N/A
Tb09.v4.0197	#N/A
Tb09.v4.0198	#N/A
Tb09.v4.0199	#N/A
Tb09.v4.0200	#N/A
Tb09.v4.0203	#N/A
Tb09.v4.0204	#N/A
Tb09.v4.0205	#N/A
Tb09.v4.0207	#N/A
Tb09.v4.0208	#N/A
Tb10.v4.0063	#N/A
Tb10.v4.0073	#N/A
Tb10.v4.0076	#N/A
Tb10.v4.0077	#N/A
Tb10.v4.0079	#N/A
Tb10.v4.0080	#N/A
Tb10.v4.0081	#N/A
Tb10.v4.0084	#N/A
Tb10.v4.0085	#N/A
Tb10.v4.0087	#N/A
Tb10.v4.0091	#N/A
Tb10.v4.0092	#N/A
Tb10.v4.0093	#N/A
Tb10.v4.0105	#N/A
Tb10.v4.0108	#N/A
Tb10.v4.0109	#N/A
Tb10.v4.0111	#N/A
Tb10.v4.0118	#N/A
Tb10.v4.0119	#N/A
Tb10.v4.0120	#N/A
Tb10.v4.0121	#N/A
Tb10.v4.0123	#N/A
Tb10.v4.0143	#N/A
Tb10.v4.0147	#N/A
Tb10.v4.0150	#N/A
Tb10.v4.0153	#N/A
Tb10.v4.0154	#N/A
Tb10.v4.0155	#N/A
Tb10.v4.0160	#N/A
Tb10.v4.0164	#N/A
Tb10.v4.0165	#N/A
Tb10.v4.0185	#N/A
Tb10.v4.0203	#N/A
Tb10.v4.0206	#N/A
Tb10.v4.0207	#N/A
Tb10.v4.0212	#N/A
Tb10.v4.0216	#N/A
Tb10.v4.0227	#N/A
Tb10.v4.0242	#N/A
Tb10.v4.0251	#N/A
Tb10.v4.0252	#N/A
Tb10.v4.0253	#N/A
Tb10.v4.0254	#N/A
Tb10.v4.0256	#N/A
Tb10.v4.0260	#N/A
Tb10.v4.0264	#N/A
Tb10.v4.0187	#N/A
Tb10.v4.0151	#N/A
Tb10.v4.0167	#N/A
Tb10.v4.0173	#N/A
Tb10.v4.0175	#N/A
Tb10.v4.0176	#N/A
Tb10.v4.0180	#N/A
Tb10.v4.0183	#N/A
Tb10.v4.0184	#N/A
Tb10.v4.0190	#N/A
Tb10.v4.0113	#N/A
Tb10.v4.0124	#N/A
Tb10.v4.0179	#N/A
Tb10.v4.0182	#N/A
Tb10.v4.0149	#N/A
Tb10.v4.0156	#N/A
Tb10.v4.0116	#N/A
Tb10.v4.0114	#N/A
Tb10.v4.0148	#N/A
Tb10.v4.0166	#N/A
Tb10.v4.0169	#N/A
Tb10.v4.0192	#N/A
Tb10.v4.0162	#N/A
Tb10.v4.0146	#N/A
Tb10.v4.0157	#N/A
Tb10.v4.0191	#N/A
Tb10.v4.0168	#N/A
Tb10.v4.0186	#N/A
Tb10.v4.0112	#N/A
Tb10.v4.0110	#N/A
Tb10.v4.0161	#N/A
Tb10.v4.0172	#N/A
Tb10.v4.0193	#N/A
Tb10.v4.0047	#N/A
Tb10.v4.0048	#N/A
Tb10.v4.0228	#N/A
Tb10.v4.0229	#N/A
Tb10.v4.0231	#N/A
Tb10.v4.0250	#N/A
Tb11.0040	#N/A
Tb11.0090	#N/A
Tb11.0100	#N/A
Tb11.0120	#N/A
Tb11.0130	#N/A
Tb11.0140	#N/A
Tb11.0150	#N/A
Tb11.0180	#N/A
Tb11.0190	#N/A
Tb11.0200	#N/A
Tb11.0210	#N/A
Tb11.0240	#N/A
Tb11.0250	#N/A
Tb11.0260	#N/A
Tb11.0270	#N/A
Tb11.0280	#N/A
Tb11.0490	#N/A
Tb11.0500	#N/A
Tb11.0510	#N/A
Tb11.0570	#N/A
Tb11.0580	#N/A
Tb11.0600	#N/A
Tb11.0620	#N/A
Tb11.0630	#N/A
Tb11.0640	#N/A
Tb11.0650	#N/A
Tb11.0690	#N/A
Tb11.0720	#N/A
Tb11.0830	#N/A
Tb11.0920	#N/A
Tb11.0930	#N/A
Tb11.0950	#N/A
Tb11.0960	#N/A
Tb11.0970	#N/A
Tb11.0990	#N/A
Tb11.1030	#N/A
Tb11.1050	#N/A
Tb11.1060	#N/A
Tb11.1070	#N/A
Tb11.1080	#N/A
Tb11.1090	#N/A
Tb11.1100	#N/A
Tb11.1110	#N/A
Tb11.1120	#N/A
Tb11.1150	#N/A
Tb11.1170	#N/A
Tb11.1180	#N/A
Tb11.1250	#N/A
Tb11.1260	#N/A
Tb11.1460	#N/A
Tb11.1470	#N/A
Tb11.1500	#N/A
Tb11.1510	#N/A
Tb11.1560	#N/A
Tb11.1570	#N/A
Tb11.1580	#N/A
Tb11.1590	#N/A
Tb11.1600	#N/A
Tb11.1630	#N/A
Tb11.1640	#N/A
Tb11.1650	#N/A
Tb11.1660	#N/A
Tb11.1690	#N/A
Tb11.1700	#N/A
Tb10.v4.0115	#N/A
Tb10.v4.0171	#N/A
Tb08.27P2.435	#N/A
Tb08.27P2.565	#N/A
Tb09.v4.0028	#N/A
Tb09.v4.0054	#N/A
Tb09.v4.0068	#N/A
Tb09.v4.0079	#N/A
Tb09.v4.0091	#N/A
Tb09.v4.0093	#N/A
Tb09.v4.0094	#N/A
Tb09.v4.0095	#N/A
Tb09.v4.0128	#N/A
Tb09.v4.0137	#N/A
Tb09.v4.0164	#N/A
Tb09.v4.0176	#N/A
Tb05.5K5.450	#N/A
Tb05.5K5.470	#N/A
Tb08.27P2.270	#N/A
Tb08.27P2.390	#N/A
Tb08.27P2.580	#N/A
Tb927.5.270	1105
Tb05.5K5.400	#N/A
Tb11.17.0003	926
Tb10.v4.0102	#N/A
Tb10.v4.0239	#N/A
Tb11.v4.0009	#N/A
Tb11.v4.0017	702
Tb11.v4.0018	1047
Tb11.v4.0019	1242
Tb11.v4.0020	1566
Tb11.v4.0022	1293
Tb11.v4.0023	1008
Tb11.1720	#N/A
Tb09.v4.0088	#N/A
Tb09.v4.0078	#N/A
Tb09.v4.0142	#N/A
Tb10.v4.0144	#N/A
Tb11.0010	#N/A
Tb11.0020	#N/A
Tb11.0030	#N/A
Tb11.01.8850	#N/A
Tb11.09.0002	#N/A
Tb11.09.0006	#N/A
Tb11.09.0007	#N/A
Tb11.09.0008	#N/A
Tb11.09.0010	#N/A
Tb11.09.0011	#N/A
Tb11.09.0012	#N/A
Tb11.09.0013	#N/A
Tb11.13.0001	#N/A
Tb11.13.0002	#N/A
Tb11.13.0003	#N/A
Tb11.13.0005	#N/A
Tb11.13.0006	#N/A
Tb11.13.0007	#N/A
Tb11.13.0008	#N/A
Tb11.1710	#N/A
Tb11.1730	#N/A
Tb11.1820	#N/A
Tb11.29.0001	#N/A
Tb11.35.0006	#N/A
Tb11.43.0002	#N/A
Tb11.43.0003	#N/A
Tb11.43.0004	#N/A
Tb11.43.0005	#N/A
Tb11.48.0002	#N/A
Tb11.48.0003	#N/A
Tb11.48.0004	#N/A
Tb11.v4.0024	#N/A
Tb11.v4.0025	#N/A
Tb11.v4.0026	#N/A
Tb11.v4.0027	#N/A
Tb11.v4.0028	#N/A
Tb11.v4.0030	#N/A
Tb11.v4.0031	#N/A
Tb11.v4.0032	#N/A
Tb11.v4.0037	#N/A
Tb11.v4.0045	#N/A
Tb11.v4.0046	#N/A
Tb11.v4.0047	#N/A
Tb11.v4.0048	#N/A
Tb11.v4.0049	#N/A
Tb11.v4.0052	#N/A
Tb11.v4.0053	#N/A
Tb11.v4.0054	#N/A
Tb11.v4.0055	#N/A
Tb11.v4.0056	#N/A
Tb11.v4.0057	#N/A
Tb11.v4.0059	#N/A
Tb11.v4.0060	#N/A
Tb11.v4.0061	#N/A
Tb11.v4.0064	#N/A
Tb11.v4.0066	#N/A
Tb11.v4.0069	#N/A
Tb11.v4.0071	#N/A
Tb11.v4.0072	#N/A
Tb11.v4.0073	#N/A
Tb11.v4.0074	#N/A
Tb927.11.19070	#N/A
Tb10.v4.0241	#N/A
Tb10.v4.0238	#N/A
Tb10.v4.0177	#N/A
Tb10.v4.0158	#N/A
Tb10.v4.0055	#N/A
Tb10.v4.0069	#N/A
Tb10.v4.0083	#N/A
Tb10.v4.0125	#N/A
Tb10.v4.0129	#N/A
Tb10.v4.0140	#N/A
Tb10.v4.0199	#N/A
Tb10.v4.0201	#N/A
Tb10.v4.0205	#N/A
Tb10.v4.0230	#N/A
Tb10.v4.0243	#N/A
Tb10.v4.0261	#N/A
Tb10.v4.0262	#N/A
Tb11.57.0049	#N/A
Tb09.160.0070	603
Tb09.244.0120	939
Tb09.244.0140	1562
